FBbt_id	FBbt_name	gene_id	gene_name	definition
FBbt:00052005	larval corazonin neuron of pars lateralis	FBgn0013767	Crz	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0249161"",""FlyBase:FBrf0134726"",""FlyBase:FBrf0245906""]},""value"":""Larval corazonin-expressing neuron that has its soma in the pars lateralis (Siegmund and Korge, 2001). It projects to the ring gland, where it has peptide release sites in the aorta, corpus cardiacum, corpus allatum and the prothoracic gland (Siegmund and Korge, 2001; Imura et al., 2020; Huckesfeld et al., 2021). In the prothoracic gland, it makes contacts with the PTTH neurons, which express the corazonin receptor (Imura et al., 2020). There are three of these cells per hemisphere (Siegmund and Korge, 2001; Imura et al., 2020).""}']"
FBbt:00052009	adult Hugin neuron of the corpus allatum	FBgn0028374	Hug	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0249406""]},""value"":""Adult neuron that expresses Hugin and projects to the ring gland, where it has peptide release sites in the corpus allatum (Mizuno et al., 2021). It has synaptic contact with Dh44 neurons in the subesophageal zone (Mizuno et al., 2021). There are two of these cells per hemisphere (Mizuno et al., 2021).""}']"
FBbt:00052250	adult allatostatin C DN1p neuron	FBgn0003068	per	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0247833"",""FlyBase:FBrf0241130""]},""value"":""DN1p neuron that expresses allatostatin C (AstC). It also expresses CNMa and Dh31 (Zhang et al., 2021). There are approximately 4-6 of these cells per DN1p cluster (Diaz et al., 2019; Zhang et al., 2021). Some of these cells are anterior-projecting and some are ventro-contralateral-projecting (Zhang et al., 2021).""}']"
FBbt:00052250	adult allatostatin C DN1p neuron	FBgn0004618	gl	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0247833"",""FlyBase:FBrf0241130""]},""value"":""DN1p neuron that expresses allatostatin C (AstC). It also expresses CNMa and Dh31 (Zhang et al., 2021). There are approximately 4-6 of these cells per DN1p cluster (Diaz et al., 2019; Zhang et al., 2021). Some of these cells are anterior-projecting and some are ventro-contralateral-projecting (Zhang et al., 2021).""}']"
FBbt:00052250	adult allatostatin C DN1p neuron	FBgn0014396	tim	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0247833"",""FlyBase:FBrf0241130""]},""value"":""DN1p neuron that expresses allatostatin C (AstC). It also expresses CNMa and Dh31 (Zhang et al., 2021). There are approximately 4-6 of these cells per DN1p cluster (Diaz et al., 2019; Zhang et al., 2021). Some of these cells are anterior-projecting and some are ventro-contralateral-projecting (Zhang et al., 2021).""}']"
FBbt:00052250	adult allatostatin C DN1p neuron	FBgn0032048	Dh31	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0247833"",""FlyBase:FBrf0241130""]},""value"":""DN1p neuron that expresses allatostatin C (AstC). It also expresses CNMa and Dh31 (Zhang et al., 2021). There are approximately 4-6 of these cells per DN1p cluster (Diaz et al., 2019; Zhang et al., 2021). Some of these cells are anterior-projecting and some are ventro-contralateral-projecting (Zhang et al., 2021).""}']"
FBbt:00052250	adult allatostatin C DN1p neuron	FBgn0032336	AstC	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0247833"",""FlyBase:FBrf0241130""]},""value"":""DN1p neuron that expresses allatostatin C (AstC). It also expresses CNMa and Dh31 (Zhang et al., 2021). There are approximately 4-6 of these cells per DN1p cluster (Diaz et al., 2019; Zhang et al., 2021). Some of these cells are anterior-projecting and some are ventro-contralateral-projecting (Zhang et al., 2021).""}']"
FBbt:00052250	adult allatostatin C DN1p neuron	FBgn0035282	CNMa	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0247833"",""FlyBase:FBrf0241130""]},""value"":""DN1p neuron that expresses allatostatin C (AstC). It also expresses CNMa and Dh31 (Zhang et al., 2021). There are approximately 4-6 of these cells per DN1p cluster (Diaz et al., 2019; Zhang et al., 2021). Some of these cells are anterior-projecting and some are ventro-contralateral-projecting (Zhang et al., 2021).""}']"
FBbt:00052251	allatostatin C DN3 neuron	FBgn0003068	per	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0253003"",""FlyBase:FBrf0241130""]},""value"":""DN3 neuron that expresses allatostatin C (AstC). There are approximately 20 of these per DN3 cluster (Diaz et al., 2019). In females, its AstC levels and steady-state firing rate are reduced in cold temperatures and it is involved in the regulation of egg production in response to cold temperatures (Meiselman et al., 2022).""}']"
FBbt:00052251	allatostatin C DN3 neuron	FBgn0014396	tim	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0253003"",""FlyBase:FBrf0241130""]},""value"":""DN3 neuron that expresses allatostatin C (AstC). There are approximately 20 of these per DN3 cluster (Diaz et al., 2019). In females, its AstC levels and steady-state firing rate are reduced in cold temperatures and it is involved in the regulation of egg production in response to cold temperatures (Meiselman et al., 2022).""}']"
FBbt:00052251	allatostatin C DN3 neuron	FBgn0032336	AstC	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0253003"",""FlyBase:FBrf0241130""]},""value"":""DN3 neuron that expresses allatostatin C (AstC). There are approximately 20 of these per DN3 cluster (Diaz et al., 2019). In females, its AstC levels and steady-state firing rate are reduced in cold temperatures and it is involved in the regulation of egg production in response to cold temperatures (Meiselman et al., 2022).""}']"
FBbt:00052301	adult pheromone-sensing CCAP neuron of leg	FBgn0030844	ppk23	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0252940""]},""value"":""Adult pheromone-sensing neuron of the leg that expresses crustacean cardioactive peptide (CCAP), which it releases in the ventral nerve cord (Zhang et al., 2022).""}']"
FBbt:00052301	adult pheromone-sensing CCAP neuron of leg	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0252940""]},""value"":""Adult pheromone-sensing neuron of the leg that expresses crustacean cardioactive peptide (CCAP), which it releases in the ventral nerve cord (Zhang et al., 2022).""}']"
FBbt:00052350	pupal late CCAP neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0217858""]},""value"":""CCAP-expressing neuron that develops from an undifferentiated primary neuron shortly before pupal ecdysis (Veverytsa and Allan, 2012). There are 12 of these, found in posterior abdominal neuromeres of the ventral nerve cord. These neurons can trigger pupal ecdysis, which does not require the earlier-differentiating larval CCAP neurons (Veverytsa and Allan, 2012).""}']"
FBbt:00052351	CCAP neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FBC:Autogenerated""]},""value"":""Any neuron (FBbt:00005106) that expresses CCAP (FBgn0039007).""}']"
FBbt:00052352	pupal A5-A7 late CCAP neuron	FBgn0038901	Burs	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0217858""]},""value"":""Pupal late CCAP neuron whose soma is located in abdominal neuromeres A5 to A7 (Veverytsa and Allan, 2012). It expresses Bursicon and Partner of Bursicon in addition to CCAP (Veverytsa and Allan, 2012) There is one of these cells in each A5-A7 hemineuromere (Veverytsa and Allan, 2012). It extends an axon to the periphery via a lateral nerve trunk (Veverytsa and Allan, 2012). It is involved in leg extension during pupal ecdysis (Veverytsa and Allan, 2012).""}']"
FBbt:00052352	pupal A5-A7 late CCAP neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0217858""]},""value"":""Pupal late CCAP neuron whose soma is located in abdominal neuromeres A5 to A7 (Veverytsa and Allan, 2012). It expresses Bursicon and Partner of Bursicon in addition to CCAP (Veverytsa and Allan, 2012) There is one of these cells in each A5-A7 hemineuromere (Veverytsa and Allan, 2012). It extends an axon to the periphery via a lateral nerve trunk (Veverytsa and Allan, 2012). It is involved in leg extension during pupal ecdysis (Veverytsa and Allan, 2012).""}']"
FBbt:00052353	adult A1-A5 heart CCAP neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0162213""]},""value"":""Adult heart CCAP neuron with its soma in an abdominal 1-5 segment (Dulcis and Levine, 2003). Its soma is located near the row of spiracles and its axon follows a transverse nerve to reach the heart (Dulcis and Levine, 2003). There is one of these on each side in each of abdominal segments 1-5 (Dulcis and Levine, 2003).""}']"
FBbt:00052354	adult A6 heart CCAP neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0162213""]},""value"":""Adult heart CCAP neuron that has its soma in abdominal segment 6 (Dulcis and Levine, 2003). It innervates the terminal chamber of the heart (Dulcis and Levine, 2003). There are four of these cells per organism, which have large somas and are found together as a medial cluster (Dulcis and Levine, 2003).""}']"
FBbt:00052360	Orcokinin neuron	FBgn0034935	Orcokinin	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0228562""]},""value"":""Any neuron (FBbt:00005106) that expresses Orcokinin (FBgn0034935).""}']"
FBbt:00052361	adult VNC Orcokinin A neuron	FBgn0034935	Orcokinin	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0228562""]},""value"":""Adult neuron that expresses the A isoform of Orcokinin and has its soma in the ventral nerve cord (Chen et al., 2015). There are two of these cells on each side, with their cell bodies located dorsally in the posterior metathoracic neuromere (Chen et al., 2015).""}']"
FBbt:00052362	adult VNC Orcokinin B neuron	FBgn0034935	Orcokinin	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0228562""]},""value"":""Adult neuron that expresses the B isoform of Orcokinin and has its soma in the ventral nerve cord (Chen et al., 2015). There is one of these cells per organism, with its cell body located on the midline in the abdominal neuromere (Chen et al., 2015).""}']"
FBbt:00052363	adult PLP Orcokinin A neuron	FBgn0034935	Orcokinin	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0228562""]},""value"":""Adult neuron that expresses the A isoform of Orcokinin and has its soma in the posterior lateral protocerebrum (Chen et al., 2015). There is one of these cells per hemisphere (Chen et al., 2015).""}']"
FBbt:00052364	adult AME Orcokinin A neuron	FBgn0034935	Orcokinin	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0228562""]},""value"":""Adult neuron that expresses the A isoform of Orcokinin and has its soma in the lateral brain, near the accessory medulla (Chen et al., 2015). There are four of these cells per hemisphere (Chen et al., 2015).""}']"
FBbt:00052365	larval abdominal Orcokinin A neuron	FBgn0034935	Orcokinin	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0228562""]},""value"":""Larval neuron that expresses the A isoform of Orcokinin and has its soma in a larval abdominal neuromere (Chen et al., 2015). There is one of these per abdominal 1-5 hemineuromere, with a laterally-located soma (Chen et al., 2015).""}']"
FBbt:00052555	larval abdominal 4 A26f neuron	FBgn0013767	Crz	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0233076""]},""value"":""Any larval A26f neuron (FBbt:00048674) that has soma location some cell body rind of larval abdominal 4 neuromere (FBbt:00051993).""}']"
FBbt:00052624	adult Epi descending neuron	FBgn0032336	AstC	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0256813""]},""value"":""Adult descending neuron that has a large soma in the brain. Its dendrites are mainly found in the dorsal brain, including in the optic lobe and lateral horn (Liu et al., 2023). It has extensive axonal arborization in the brain, including the optic lobe, mushroom body and subesophageal zone, as well as all neuromeres of the ventral nerve cord (Liu et al., 2023). It responds to noxiously high temperatures via the painless receptor and releases Allatostatin C to alleviate thermal nociception (Liu et al., 2023). There is one of these cells per hemisphere (Liu et al., 2023).""}']"
FBbt:00052624	adult Epi descending neuron	FBgn0060296	pain	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0256813""]},""value"":""Adult descending neuron that has a large soma in the brain. Its dendrites are mainly found in the dorsal brain, including in the optic lobe and lateral horn (Liu et al., 2023). It has extensive axonal arborization in the brain, including the optic lobe, mushroom body and subesophageal zone, as well as all neuromeres of the ventral nerve cord (Liu et al., 2023). It responds to noxiously high temperatures via the painless receptor and releases Allatostatin C to alleviate thermal nociception (Liu et al., 2023). There is one of these cells per hemisphere (Liu et al., 2023).""}']"
FBbt:00052625	adult Mip antennal lobe local neuron	FBgn0036713	Mip	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0257390""]},""value"":""Adult antennal lobe local neuron that releases Myoinhibitory peptide (Sizemore et al., 2023). These neurons all have a patchy morphology and are also GABAergic (Sizemore et al., 2023). There are approximately 9 of these cells per antennal lobe and they collectively innervate all glomeruli (Sizemore et al., 2023).""}']"
FBbt:00052640	adult CA-LP neuron	FBgn0032048	Dh31	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0256549""]},""value"":""Adult Dh31 neuron with its soma in the dorsal brain and an axon projecting to the corpus allatum (Kurogi et al., 2023). These neurons derive from the larval CA-LP neurons (Kurogi et al., 2023). There are three of these cells per hemisphere (Kurogi et al., 2023). In the female, they are involved in reproductive dormancy (Kurogi et al., 2023).""}']"
FBbt:00052641	adult CA-LP1 neuron	FBgn0032048	Dh31	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0256549""]},""value"":""Adult Dh31 neuron with its soma in the dorsal brain, medial to CA-LP2, and an axon projecting to the corpus allatum (Kurogi et al., 2023). It is derived from the larval CA-LP1 neuron (Kurogi et al., 2023). There is one of these cells per hemisphere (Kurogi et al., 2023).""}']"
FBbt:00052642	adult CA-LP2 neuron	FBgn0032048	Dh31	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0256549""]},""value"":""Adult Dh31 neuron with its soma in the dorsal brain, lateral to CA-LP1, and an axon projecting to the corpus allatum (Kurogi et al., 2023). These neurons derive from the larval CA-LP2 neurons (Kurogi et al., 2023). There are two of these cells per hemisphere (Kurogi et al., 2023).""}']"
FBbt:00058018	larval Akh secreting cell	FBgn0004552	Akh	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0178933"",""FlyBase:FBrf0248385"",""FlyBase:FBrf0253296""]},""value"":""Peptidergic neuron that secretes the glucagon-like Adipokinetic hormone (Akh). These cells are exclusively found in the larval corpus cardiacum (Lee and Park, 2004). Each corpus cardiacum lobe contains approximately 7 of these cells (Lee and Park, 2004). They have projections to the prothoracic gland and the aorta, where they have peptide-release sites (Lee and Park, 2004; Hughson et al., 2021). They can store insulin like peptides released by the insulin secreting cells of the pars intercerebralis and release these, along with Akh, to the prothoracic gland (Ghosh et al., 2022). They are involved in regulating larval developmental rate in low-nutrient conditions (Hughson et al., 2021; Ghosh et al., 2022).""}']"
FBbt:00058222	sugar-sensing neuron of the adult brain	FBgn0013767	Crz	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0219961"",""FlyBase:FBrf0227698"",""FlyBase:FBrf0224445""]},""value"":""Chemosensory neuron in the posterior superior lateral protocerebrum that senses sugars in the hemolymph to regulate feeding. There are 4 of these cells per brain hemisphere. They express the fructose receptor Gr43a and the sugar receptor Gr64a, and secrete corazonin (Miyamoto et al., 2012; Miyamoto and Amrein, 2014; Fujii et al., 2015).""}']"
FBbt:00058222	sugar-sensing neuron of the adult brain	FBgn0041243	Gr43a	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0219961"",""FlyBase:FBrf0227698"",""FlyBase:FBrf0224445""]},""value"":""Chemosensory neuron in the posterior superior lateral protocerebrum that senses sugars in the hemolymph to regulate feeding. There are 4 of these cells per brain hemisphere. They express the fructose receptor Gr43a and the sugar receptor Gr64a, and secrete corazonin (Miyamoto et al., 2012; Miyamoto and Amrein, 2014; Fujii et al., 2015).""}']"
FBbt:00058222	sugar-sensing neuron of the adult brain	FBgn0045479	Gr64a	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0219961"",""FlyBase:FBrf0227698"",""FlyBase:FBrf0224445""]},""value"":""Chemosensory neuron in the posterior superior lateral protocerebrum that senses sugars in the hemolymph to regulate feeding. There are 4 of these cells per brain hemisphere. They express the fructose receptor Gr43a and the sugar receptor Gr64a, and secrete corazonin (Miyamoto et al., 2012; Miyamoto and Amrein, 2014; Fujii et al., 2015).""}']"
FBbt:00059242	anterior-projecting DN3 neuron	FBgn0003068	per	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0253946""]},""value"":""A small DN3 neuron that projects to the posterior side of the brain (Sun et al., 2022). There are 2 or 3 such neurons per hemisphere. They project dendrites to the accessory medulla and receives excitatory input from the DN1 neurons. They send output to the claw neurons (CL) as part of a DN1-APDN3-CL sleep-promoting feedback loop. They express allatostatin C (AstC).""}']"
FBbt:00059242	anterior-projecting DN3 neuron	FBgn0014396	tim	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0253946""]},""value"":""A small DN3 neuron that projects to the posterior side of the brain (Sun et al., 2022). There are 2 or 3 such neurons per hemisphere. They project dendrites to the accessory medulla and receives excitatory input from the DN1 neurons. They send output to the claw neurons (CL) as part of a DN1-APDN3-CL sleep-promoting feedback loop. They express allatostatin C (AstC).""}']"
FBbt:00059242	anterior-projecting DN3 neuron	FBgn0032336	AstC	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0253946""]},""value"":""A small DN3 neuron that projects to the posterior side of the brain (Sun et al., 2022). There are 2 or 3 such neurons per hemisphere. They project dendrites to the accessory medulla and receives excitatory input from the DN1 neurons. They send output to the claw neurons (CL) as part of a DN1-APDN3-CL sleep-promoting feedback loop. They express allatostatin C (AstC).""}']"
FBbt:00059264	allatostatin C-producing thoracic ganglion neuron	FBgn0032336	AstC	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0252872""]},""value"":""An interneuron of the mesothoracic ganglion that secretes allatostatin C. There are two pairs of such neurons. They extensively innervate the dorsal region of the prothoracic and mesothoracic ganglia and send an ascending projection that arborizes around the supraesophageal zone and the inferior dorsal brain. They are present in both sexes. In females, they act downstream of the sex peptide abdominal ganglion neurons (SAGs) to inhibit the biosynthesis of juvenile hormone by the corpus allatum via a hormonal route, thereby contributing to the regulation of vitellogenesis (Zhang et al., 2022).""}']"
FBbt:00100166	larval Pdf neuron	FBgn0023178	Pdf	"['{""annotations"":{""database_cross_reference"":[""FBC:SPR""]},""value"":""Larval neuron that expresses Pdf (FBgn0023178).""}']"
FBbt:00100167	larval s-LNv Pdf neuron	FBgn0003068	per	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0093121"",""FlyBase:FBrf0237760""]},""value"":""Larval s-LNv neuron that expresses Pdf (FBgn0023178) from 4-5 hours after hatching and persists into adulthood (Helfrich-Forster, 1997). Its cell body is located close to the larval optic neuropil, into which dendritic fibers extend, spanning the distal and intermediate regions (Larderet et al., 2017). It projects to the superior lateral protocerebrum, where it has presynaptic terminals (Larderet et al., 2017). There are four of these cells per hemisphere.""}']"
FBbt:00100167	larval s-LNv Pdf neuron	FBgn0014396	tim	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0093121"",""FlyBase:FBrf0237760""]},""value"":""Larval s-LNv neuron that expresses Pdf (FBgn0023178) from 4-5 hours after hatching and persists into adulthood (Helfrich-Forster, 1997). Its cell body is located close to the larval optic neuropil, into which dendritic fibers extend, spanning the distal and intermediate regions (Larderet et al., 2017). It projects to the superior lateral protocerebrum, where it has presynaptic terminals (Larderet et al., 2017). There are four of these cells per hemisphere.""}']"
FBbt:00100167	larval s-LNv Pdf neuron	FBgn0023178	Pdf	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0093121"",""FlyBase:FBrf0237760""]},""value"":""Larval s-LNv neuron that expresses Pdf (FBgn0023178) from 4-5 hours after hatching and persists into adulthood (Helfrich-Forster, 1997). Its cell body is located close to the larval optic neuropil, into which dendritic fibers extend, spanning the distal and intermediate regions (Larderet et al., 2017). It projects to the superior lateral protocerebrum, where it has presynaptic terminals (Larderet et al., 2017). There are four of these cells per hemisphere.""}']"
FBbt:00100168	larval Pdf neuron close to calyx	FBgn0023178	Pdf	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0093121""]},""value"":""Larval Pdf (FBgn0023178) expressing interneuron whose cell body lies in a cluster within the dorsal cortex. Pdf expression begins late in L1. Its process project into the median ventral brain dorsolateral to the esophagus. There are two to four of these neurons per cluster.""}']"
FBbt:00100169	larval Pdf neuron of abdominal neuromere	FBgn0023178	Pdf	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0226857"",""FlyBase:FBrf0093121""]},""value"":""Pdf-expressing neuron whose cell body is located in a ventral cluster in the eighth larval abdominal neuromere of the ventral ganglion. There are 8 of these per cluster - each projecting though the paired eighth abdominal nerve to the posterior end of the larva (Helfrich-Forster, 1997). They are glutamatergic motor neurons that arborize over the posterior end of the hindgut, with refined branches and abundant bouton structures (Zhang et al., 2014).""}']"
FBbt:00100171	adult Pdf neuron	FBgn0023178	Pdf	"['{""annotations"":{""database_cross_reference"":[""FBC:SPR""]},""value"":""Pdf expressing neuron that is part of the adult.""}']"
FBbt:00100172	pupal Pdf neuron	FBgn0023178	Pdf	"['{""annotations"":{""database_cross_reference"":[""FBC:SPR""]},""value"":""Pdf expressing neuron that is part of the pupa.""}']"
FBbt:00100173	pupal s-LNv Pdf neuron	FBgn0003068	per	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0093121""]},""value"":""Pupal s-LNv that expresses Pdf (FBgn0023178). There are four of these per cluster of pupal s-LNv neurons.""}']"
FBbt:00100173	pupal s-LNv Pdf neuron	FBgn0014396	tim	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0093121""]},""value"":""Pupal s-LNv that expresses Pdf (FBgn0023178). There are four of these per cluster of pupal s-LNv neurons.""}']"
FBbt:00100173	pupal s-LNv Pdf neuron	FBgn0023178	Pdf	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0093121""]},""value"":""Pupal s-LNv that expresses Pdf (FBgn0023178). There are four of these per cluster of pupal s-LNv neurons.""}']"
FBbt:00100174	pupal l-LNv Pdf neuron	FBgn0003068	per	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0093121""]},""value"":""Pdf (FBgn0023178) neuron of the period-expressing LNv cluster, with a large cell body and generally located more dorsally than the s-LNv neurons. These cells begin to express Pdf at approximately 50% of pupal development.""}']"
FBbt:00100174	pupal l-LNv Pdf neuron	FBgn0014396	tim	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0093121""]},""value"":""Pdf (FBgn0023178) neuron of the period-expressing LNv cluster, with a large cell body and generally located more dorsally than the s-LNv neurons. These cells begin to express Pdf at approximately 50% of pupal development.""}']"
FBbt:00100174	pupal l-LNv Pdf neuron	FBgn0023178	Pdf	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0093121""]},""value"":""Pdf (FBgn0023178) neuron of the period-expressing LNv cluster, with a large cell body and generally located more dorsally than the s-LNv neurons. These cells begin to express Pdf at approximately 50% of pupal development.""}']"
FBbt:00100175	pupal Pdf neuron close to calyx	FBgn0023178	Pdf	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0093121""]},""value"":""Neuron of the pupa that is located dorsoanterior to the calyx of the mushroom body and that expresses Pdf (FBgn0023178).""}']"
FBbt:00100176	pupal Pdf neuron close to tritocerebrum	FBgn0023178	Pdf	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0093121""]},""value"":""Pupal Pdf expressing neuron whose soma is located in a cluster antero-ventral the tritocerebrum. There are 2-4 of these per cluster.""}']"
FBbt:00100181	small larval Pdf neuron of abdominal neuromere	FBgn0023178	Pdf	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0093121"",""FlyBase:FBrf0209505""]},""value"":""Larval Pdf neuron of the abdominal neuromere with a smaller cell body than the large Pdf neurons that are located more ventral and anteriorly (Helfrich-Forster, 1997).""}']"
FBbt:00100182	large larval Pdf neuron of the abdominal neuromere	FBgn0023178	Pdf	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0093121"",""FlyBase:FBrf0209505""]},""value"":""Larval Pdf neuron of the abdominal neuromere with a larger cell body than the small Pdf neurons that are located more posteriorly (Helfrich-Forster, 1997).""}']"
FBbt:00100183	small adult Pdf neuron of abdominal segment	FBgn0023178	Pdf	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0093121"",""FlyBase:FBrf0209505""]},""value"":""Adult Pdf neuron of the abdominal neuromere with a smaller cell body than the large Pdf neurons that are located more ventral and anteriorly (Helfrich-Forster, 1997).""}']"
FBbt:00100184	large adult Pdf neuron of abdominal neuromere	FBgn0023178	Pdf	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0093121"",""FlyBase:FBrf0209505""]},""value"":""Adult Pdf neuron of the abdominal neuromere with a larger cell body than the small Pdf neurons that are located more posteriorly (Helfrich-Forster, 1997).""}']"
FBbt:00100534	larval dMP2 Ilp7 neuron	FBgn0044046	Ilp7	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0204880""]},""value"":""Larval dMP2 neuron. These cells develop from the embryonic dMP2 neurons of neuromeres A6-9, which begin to express Ilp7 shortly before larval hatching (Miguel-Aliaga et al., 2008). There are two per segment. All project to the hindgut. These projections have Ilp7 positive swellings associated with circular visceral muscle. Their terminals are also sites of Ilp7 localization.""}']"
FBbt:00100535	dMP2 Ilp7 neuron of abdominal segment 6	FBgn0044046	Ilp7	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0204880""]},""value"":""Larval dMP2 neuron located in abdominal segment 6, and which expresses Ilp7.""}']"
FBbt:00100536	dMP2 Ilp7 neuron of abdominal segment 7	FBgn0044046	Ilp7	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0204880""]},""value"":""Larval dMP2 neuron located in abdominal segment 7, and which expresses Ilp7.""}']"
FBbt:00100537	dMP2 Ilp7 neuron of abdominal segment 8	FBgn0044046	Ilp7	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0204880""]},""value"":""Larval dMP2 neuron located in abdominal segment 8, and which expresses Ilp7.""}']"
FBbt:00100538	dMP2 Ilp7 neuron of abdominal segment 9	FBgn0044046	Ilp7	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0204880""]},""value"":""Larval dMP2 neuron located in abdominal segment 9, and which expresses Ilp7.""}']"
FBbt:00100539	adult dMP2 Ilp7 neuron	FBgn0044046	Ilp7	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222499"",""FlyBase:FBrf0204880""]},""value"":""Adult dMP2 neuron. It develops from an embryonic/larval dMP2 Ilp7 neuron (with some remodeling) and is part of the posterior cluster of Ilp7 neurons in the adult. There are two large cells that strongly express Ilp7 and four to six small cells with weak expression in the ventral part of the posterior cluster.""}']"
FBbt:00110030	tachykinin neuron	FBgn0037976	Tk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0130087""]},""value"":""Neuron that expresses tachykinin (FBgn0037976).""}']"
FBbt:00110031	Leucokinin neuron	FBgn0028418	Lk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0155902""]},""value"":""Neuron that expresses Leucokinin (FBgn0028418).""}']"
