species,region,cell_type,hemilineage,neurotransmitter_verified,neurotransmitter_verified_source,neurotransmitter_verified_evidence,neurotransmitter_verified_confidence,root_id,supervoxel_id,position
NA,NA,IN20A.22A058,NA,NA,NA,NA,NA,720575941438729407,75723229305909077,"107575, 194528, 3675"
NA,NA,IN20A.22A001,NA,NA,NA,NA,NA,720575941476543297,75722954495227270,"107017, 185329, 3965"
NA,NA,IN01A087,NA,NA,NA,NA,NA,720575941447042741,75934541898499462,"114496, 200413, 4553"
NA,NA,IN01A084,NA,NA,NA,NA,NA,720575941595780508,75934610617722775,"112651, 201900, 4456"
NA,NA,IN01A084,NA,NA,NA,NA,NA,720575941402049904,75934610617857034,"113503, 200891, 4506"
NA,NA,IN19A015,NA,NA,NA,NA,NA,720575941547164084,75652585751566401,"106320,186164,4093"
NA,NA,IN03A027,NA,NA,NA,NA,NA,720575941483675645,76074866801548820,"117225, 187344, 3515"
NA,NA,IN01A068,NA,NA,NA,NA,NA,720575941554893569,75934610617797735,"113295,201375,4483"
NA,NA,IN01A079,NA,NA,NA,NA,NA,720575941459895366,75934610617874260,"112868, 202007, 4513"
NA,NA,IN01A079,NA,NA,NA,NA,NA,720575941424948308,75864241873567336,"112445, 202043, 4478"
NA,NA,IN01A068,NA,NA,NA,NA,NA,720575941644254625,75652860628806304,"106207, 193538, 3981"
NA,NA,IN01A082,NA,NA,NA,NA,NA,720575941477170718,75864241873403858,"112581, 201928, 4416"
NA,NA,IN03A014,NA,NA,NA,NA,NA,720575941568700916,75934404325354899,"113248, 195664, 4051"
NA,NA,IN01A082,NA,NA,NA,NA,NA,720575941477547841,75864310592841430,"111449, 203959, 4395"
NA,NA,IN01A082,NA,NA,NA,NA,NA,720575941494934142,75864310592822684,"110967, 204128, 4383"
NA,NA,IN01A038,NA,NA,NA,NA,NA,720575941441642843,75864241873404061,"112155, 202176, 4419"
NA,NA,IN01A071,NA,NA,NA,NA,NA,720575941588045566,75934610617670533,"112743, 201715, 4426"
NA,NA,IN01A082,NA,NA,NA,NA,NA,720575941528718008,75864310592945441,"111059, 203588, 4428"
NA,NA,IN01A088,NA,NA,NA,NA,NA,720575941579195769,75934473178892378,"114308, 197882, 4505"
NA,NA,IN20A.22A053,NA,NA,NA,NA,NA,720575941477614560,75863897940376752,"111358, 190573, 3091"
NA,NA,ps1 MN,NA,NA,NA,NA,NA,720575941555120612,75863211349619225,"110643,171563,5395"
NA,NA,IN20A.22A036,NA,NA,NA,NA,NA,720575941447423069,75793391757759480,"110111, 186764, 3271"
NA,NA,IN20A.22A033,NA,NA,NA,NA,NA,720575941429471959,75793391690878398,"110220, 187536, 3071"
NA,NA,IN20A.22A017,NA,NA,NA,NA,NA,720575941611698963,75863829221037589,"111795, 188945, 3134"
NA,NA,IN01B024,NA,NA,NA,NA,NA,720575941663490940,75934335336989641,"113883, 193321, 2852"
NA,NA,IN20A.22A089,NA,NA,NA,NA,NA,720575941511186764,75863897940990934,"112363, 190556, 3307"
NA,NA,IN20A.22A055,NA,NA,NA,NA,NA,720575941536368882,75793322971245413,"109070, 185030, 3049"
NA,NA,IN13A036,NA,NA,NA,NA,NA,720575941612040806,75652585280856005,"105977,184640,2291"
NA,NA,IN13A032,NA,NA,NA,NA,NA,720575941633569979,75582216603789671,"104116,185564,2451"
NA,NA,IN23B045,NA,NA,NA,NA,NA,720575941686853871,75864860416238103,"111805, 220897, 4815"
NA,NA,IN13B004,NA,NA,NA,NA,NA,720575941598915008,76357716570079608,"126002, 227876, 4930"
NA,NA,IN13B001,NA,NA,NA,NA,NA,720575941480597634,76357647851047341,"125523, 225383, 5082"
NA,NA,IN16B036,NA,NA,NA,NA,NA,720575941688448268,76357785423740054,"126762, 229966, 5398"
NA,NA,Ti flexor MN,NA,NA,NA,NA,NA,720575941488205769,76917642195450091,"143012, 137359, 2457"
NA,NA,Tr flexor MN,NA,NA,NA,NA,NA,720575941568724980,76987942287388149,"144787, 136719, 2693"
NA,NA,Tr flexor MN,NA,NA,NA,NA,NA,720575941524746573,77058311031677613,"145509, 135984, 2762"
NA,NA,TTMn,NA,NA,NA,NA,NA,720575941596369541,75370423780400156,"96352,164267,4608"
NA,NA,SNppxx,NA,NA,NA,NA,NA,720575941513727953,75092178552043606,"89398, 260326, 4463"
NA,NA,SNpp23,NA,NA,NA,NA,NA,720575941609487789,75370217622430823,"96352, 158499, 4764"
NA,NA,SNpp41,NA,NA,NA,NA,NA,720575941478756431,75723572500749720,"107702, 202821, 2250"
NA,NA,SNpp47,NA,NA,NA,NA,NA,720575941390784918,75723503780904317,"107761, 202550, 2230"
NA,NA,SNpp60,NA,NA,NA,NA,NA,720575941656565584,75723572500665723,"107910, 202820, 2220"
NA,NA,SNpp40,NA,NA,NA,NA,NA,720575941500858507,75723572500831404,"108021, 202820, 2286"
NA,NA,SNpp47,NA,NA,NA,NA,NA,720575941461441805,75723572500627645,"108052, 202820, 2206"
NA,NA,SNpp39,NA,NA,NA,NA,NA,720575941632486587,75723572500781654,"108161, 202820, 2263"
NA,NA,SNpp60,NA,NA,NA,NA,NA,720575941399517475,75723572500828664,"108188, 202821, 2281"
NA,NA,SNpp60,NA,NA,NA,NA,NA,720575941478015362,75723572500858234,"108307, 202820, 2289"
NA,NA,SNpp47,NA,NA,NA,NA,NA,720575941485376464,75723572500649433,"108522, 202820, 2222"
NA,NA,SNpp57,NA,NA,NA,NA,NA,720575941467391453,75793941244730356,"108705, 202821, 2270"
NA,NA,SNpp60,NA,NA,NA,NA,NA,720575941592913191,75793941244754415,"108872, 202820, 2275"
NA,NA,SNpp57,NA,NA,NA,NA,NA,720575941533485505,75793941244811035,"108952, 202822, 2290"
NA,NA,SNpp51,NA,NA,NA,NA,NA,720575941410140075,75793941312096592,"108978, 202820, 2462"
NA,NA,SNpp39,NA,NA,NA,NA,NA,720575941441982927,75793941312085686,"109079, 202820, 2453"
NA,NA,SNpp57,NA,NA,NA,NA,NA,720575941592392918,75793941244609242,"109103, 202820, 2220"
NA,NA,SNppxx,NA,NA,NA,NA,NA,720575941522005239,75793941312093381,"109211, 202820, 2463"
NA,NA,SNppxx,NA,NA,NA,NA,NA,720575941438456876,75793941378895251,"109262, 202820, 2592"
NA,NA,SNpp41,NA,NA,NA,NA,NA,720575941483927106,75793941379000363,"109268, 202820, 2625"
NA,NA,SNpp40,NA,NA,NA,NA,NA,720575941483834946,75793941311885442,"109444, 202820, 2373"
NA,NA,SNpp40,NA,NA,NA,NA,NA,720575941402186608,75793941311775548,"109475, 202820, 2337"
NA,NA,SNppxx,NA,NA,NA,NA,NA,720575941480943043,75793941312110452,"109592, 202820, 2458"
NA,NA,SNpp41,NA,NA,NA,NA,NA,720575941639324277,75793941312190460,"109796, 202822, 2492"
NA,NA,SNppxx,NA,NA,NA,NA,NA,720575941586510916,75793941379103885,"109994, 202820, 2674"
NA,NA,SNppxx,NA,NA,NA,NA,NA,720575941483909954,75793941311939679,"110056, 202820, 2396"
NA,NA,SNppxx,NA,NA,NA,NA,NA,720575941544781236,75793941312082620,"110243, 202820, 2453"
NA,NA,SNppxx,NA,NA,NA,NA,NA,720575941685113839,75793941311990012,"110341, 202820, 2420"
NA,NA,SNppxx,NA,NA,NA,NA,NA,720575941563056535,75793941312179128,"110550, 202820, 2488"
NA,NA,SNppxx,NA,NA,NA,NA,NA,720575941442438570,75864035312857495,"110801, 195475, 3062"
NA,NA,SNppxx,NA,NA,NA,NA,NA,720575941515966201,75864310056038337,"110999, 202820, 2437"
NA,NA,SNppxx,NA,NA,NA,NA,NA,720575941468437367,75934678867053348,"113089, 202819, 2614"
NA,NA,SNppxx,NA,NA,NA,NA,NA,720575941543320169,76003466795213924,"115577, 156937, 1754"
NA,NA,SNpp60,NA,NA,NA,NA,NA,720575941627040038,76145029319744860,"119031, 180400, 3103"
NA,NA,SNpp57,NA,NA,NA,NA,NA,720575941630102725,76144960600495692,"120170, 178779, 3177"
NA,NA,SNpp60,NA,NA,NA,NA,NA,720575941547007777,76144960600588667,"120219, 179034, 3213"
NA,NA,SNpp56,NA,NA,NA,NA,NA,720575941405904814,76144891947710837,"120252, 177531, 3332"
NA,NA,AN05B015,NA,NA,NA,NA,NA,720575941586476510,76146060581999137,"119347, 211435, 5020"
NA,NA,SNpp60,NA,NA,NA,NA,NA,720575941507872784,75864035178627159,"111622, 195720, 2548"
NA,NA,IN10B030,NA,NA,NA,NA,NA,720575941451348602,75935160373608073,"112685, 217736, 4479"
NA,NA,IN10B041,NA,NA,NA,NA,NA,720575941514529529,76286660497040636,"123247, 208646, 4467"
NA,NA,hiii2 MN,NA,NA,NA,NA,NA,720575941555256833,75653204561722406,"105849,203605,5188"
NA,NA,EN00B026,NA,NA,NA,NA,NA,720575941631691680,75443266761655968,"99391,237659,5970"
NA,NA,Ti flexor MN,NA,NA,NA,NA,NA,720575941474499377,75652379458046195,"106320,179853,3333"
NA,NA,IN18B044,NA,NA,NA,NA,NA,720575941669877425,76145442039246952,"119751, 194363, 4624"
NA,NA,IN12A001,NA,NA,NA,NA,NA,720575941515936505,76074798283460056,"116886, 184443, 4309"
NA,NA,IN19A074,NA,NA,NA,NA,NA,720575941506003735,75302048035667837,"94590,223432,5208"
NA,NA,SNpp43,NA,NA,NA,NA,NA,720575941557939950,75654235152406910,"104783, 234108, 4357"
NA,NA,SNppxx,NA,NA,NA,NA,NA,720575941619909247,75865822689763236,"111869,248697,5420"
NA,NA,ltm1-tibia MN,NA,NA,NA,NA,NA,720575941507209029,75442785322690858,"99269,225279,4432"
NA,NA,IN20A.22A004,NA,NA,NA,NA,NA,720575941474742075,75865204281802159,"112468, 229404, 5749"
NA,NA,IN23B028,NA,NA,NA,NA,NA,720575941554784339,76497010613874450,"129828, 186061, 3637"
NA,NA,MNhl68,NA,NA,NA,NA,NA,720575941625549211,75372691523319651,"97322,232657,4619"
NA,NA,IN03A048,NA,NA,NA,NA,NA,720575941491016167,75653754317506776,"104927, 219760, 5173"
NA,NA,IN07B087,NA,NA,NA,NA,NA,720575941481892035,76004979496466318,"114935,201488,5093"
NA,NA,IN07B027,NA,NA,NA,NA,NA,720575941561467282,76004842124542790,"115241, 198398, 5311"
NA,NA,IN16B110,NA,NA,NA,NA,NA,720575941474319675,76357098229053308,"125213, 210619, 5463"
NA,NA,IN02A039,NA,NA,NA,NA,NA,720575941603125689,75725016280546468,"107572, 247055, 4629"
NA,NA,SNpp23,NA,NA,NA,NA,NA,720575941474606890,75370217622423531,"96329, 159212, 4759"
NA,NA,IN13B029,NA,NA,NA,NA,NA,720575941352368688,76215466582036232,"120981, 183919, 2318"
NA,NA,IN16B042,NA,NA,NA,NA,NA,720575941610122058,75583522743841943,"102785, 223755, 4150"
NA,NA,IN20A.22A060,NA,NA,NA,NA,NA,720575941520536755,76146679191392328,"120119, 230386, 5490"
NA,NA,IN06A019,NA,NA,NA,NA,NA,720575941546491681,76144961137269693,"118884, 179078, 5179"
NA,NA,IN06A019,NA,NA,NA,NA,NA,720575941517764824,76356136156139685,"125680,181232,5391"
NA,NA,IN19A024,NA,NA,NA,NA,NA,720575941490670793,75652585818171890,"105405, 186221, 4227"
NA,NA,SNppxx,NA,NA,NA,NA,NA,720575941536498970,75793941312198935,"109120, 202822, 2499"
NA,NA,IN23B034,NA,NA,NA,NA,NA,720575941514629955,76918466963532601,"143045, 162934, 2939"
NA,NA,IN08B008,NA,NA,NA,NA,NA,720575941554714532,76356548339442567,"125964, 192694, 5091"
NA,NA,IN20A.22A042,NA,NA,NA,NA,NA,720575941459730131,75863760568656456,"111899, 187760, 3384"
NA,NA,IN08B070,NA,NA,NA,NA,NA,720575941513136593,76497285894737889,"129999, 193034, 5294"
NA,NA,IN20A.22A041,NA,NA,NA,NA,NA,720575941527256742,77269829782189774,"152070,148943,3408"
NA,NA,IN01B046,NA,NA,NA,NA,NA,720575941521705207,76778760468333145,"138030, 193315, 3588"
NA,NA,Tr flexor MN,NA,NA,NA,NA,NA,720575941561208232,75231747943787969,"94041, 225646, 4919"
NA,NA,SNpp43,NA,NA,NA,NA,NA,720575941669018791,75583935127749454,"102598, 236239, 4377"
NA,NA,IN06A028,NA,NA,NA,NA,NA,720575941644079698,76637679651780799,"134344,183175,4859"
NA,NA,IN19A008,NA,NA,NA,NA,NA,720575941518867566,75722885843203577,"107917, 184181, 4327"
NA,NA,IN08A005,NA,NA,NA,NA,NA,720575941534303576,75722679348759368,"107214, 177467, 2902"
NA,NA,IN19B004,NA,NA,NA,NA,NA,720575941527002905,76146060850289736,"119101, 211783, 5988"
NA,NA,IN23B091,NA,NA,NA,NA,NA,720575941657702936,76777798262062357,"138523, 164375, 3306"
NA,NA,IN01A056,NA,NA,NA,NA,NA,720575941670496679,75933785648691774,"113156, 176883, 3259"
NA,NA,IN20A.22A085,NA,NA,NA,NA,NA,720575941507067159,75934060459232303,"114368, 184894, 2901"
NA,NA,IN08B060,NA,NA,NA,NA,NA,720575941514637315,76778004755615686,"139243, 171666, 4406"
NA,NA,IN16B033,NA,NA,NA,NA,NA,720575941513151953,75933923020259748,"112821, 180946, 2908"
NA,NA,IN19B043,NA,NA,NA,NA,NA,720575941407795118,76637130029960620,"133822, 167032, 5304"
NA,NA,IN12B002,NA,NA,NA,NA,NA,720575941412601967,76777935633778099,"138720, 169440, 2996"
NA,NA,IN00A040,NA,NA,NA,NA,NA,720575941628630054,76355929729729239,"125762, 176036, 4496"
NA,NA,IN13B025,NA,NA,NA,NA,NA,720575941546571700,76708254218317959,"135211, 189757, 3414"
NA,NA,SNppxx,NA,NA,NA,NA,NA,720575941540290077,75793941312135315,"109815, 202822, 2466"
NA,NA,IN20A.22A085,NA,NA,NA,NA,NA,720575941520535219,77269967154117942,"152755, 152859, 3176"
NA,NA,IN07B012,NA,NA,NA,NA,NA,720575941595966321,76918535817273292,"142122, 164010, 3462"
NA,NA,IN01A039,NA,NA,NA,NA,NA,720575941567188526,76919223145922995,"143076, 185409, 3852"
NA,NA,SNpp58,NA,NA,NA,NA,NA,720575941413887260,76990141579015212,"143723, 202071, 3658"
NA,NA,SNppxx,NA,NA,NA,NA,NA,720575941624939978,75302941187683998,"94884, 250026, 4509"
NA,NA,SNpp58,NA,NA,NA,NA,NA,720575941567040500,76990072792456456,"143728, 200594, 3434"
NA,NA,IN01B002,NA,NA,NA,NA,NA,720575941487902672,77058791933612610,"145735, 150702, 2198"
NA,NA,IN12A063,NA,NA,NA,NA,NA,720575941510611922,76285698558833142,"124569, 178203, 5046"
NA,NA,IN01B095,NA,NA,NA,NA,NA,720575941544149509,76074935319786101,"118495, 188494, 2782"
NA,NA,IN06A070,NA,NA,NA,NA,NA,720575941592149718,76004223649065716,"116092, 178779, 5244"
NA,NA,IN06B040,NA,NA,NA,NA,NA,720575941597149376,75862867551335810,"110819, 160647, 4782"
NA,NA,IN12B048,NA,NA,NA,NA,NA,720575941499361675,75934748123640564,"114026, 205393, 4653"
NA,NA,IN13B026,NA,NA,NA,NA,NA,720575941526134093,76708322937663054,"137099, 190469, 3349"
NA,NA,IN20A.22A084,NA,NA,NA,NA,NA,720575941464107350,76778760535741242,"138780, 193633, 3935"
NA,NA,IN19A008,NA,NA,NA,NA,NA,720575941534912344,75723848251131798,"107815, 211993, 5518"
NA,NA,SNpp43,NA,NA,NA,NA,NA,720575941540242268,75724260232635599,"108424, 224234, 4316"
NA,NA,IN06B003,NA,NA,NA,NA,NA,720575941579754065,76144892015269995,"119704, 176478, 3705"
NA,NA,IN11B020,NA,NA,NA,NA,NA,720575941631840965,75793048696728886,"109292, 178086, 5122"
NA,NA,IN12B015,NA,NA,NA,NA,NA,720575941474741819,76566486138829725,"132217, 158764, 4106"
NA,NA,IN18B039,NA,NA,NA,NA,NA,720575941436996882,76214917363084082,"122263, 167694, 4367"
NA,NA,IN11B013,NA,NA,NA,NA,NA,720575941486089538,75793873397437871,"109534,202138,5379"
NA,NA,IN20A.22A055,NA,NA,NA,NA,NA,720575941518867054,75793391690718580,"109649, 187165, 3046"
NA,NA,IN12B032,NA,NA,NA,NA,NA,720575941572827131,76005185654169765,"115736, 208075, 4865"
NA,NA,SNpp43,NA,NA,NA,NA,NA,720575941456766879,75443266292412395,"99376, 239431, 4348"
NA,NA,IN20A.22A016,NA,NA,NA,NA,NA,720575941456001520,76849129347274178,"141087, 192961, 4289"
NA,NA,SNpp43,NA,NA,NA,NA,NA,720575941429693432,75443335078264764,"99904, 240890, 4362"
NA,NA,SNpp59,NA,NA,NA,NA,NA,720575941641371749,75373103773165170,"96458, 244877, 4406"
NA,NA,IN23B025,NA,NA,NA,NA,NA,720575941534977802,76425954406455255,"127868, 163845, 2602"
NA,NA,IN02A033,NA,NA,NA,NA,NA,720575941616329685,76566211261442533,"131419, 149987, 4241"
NA,NA,SNpp40,NA,NA,NA,NA,NA,720575941567456626,75583797688743178,"103406, 232489, 4361"
NA,NA,IN18B038,NA,NA,NA,NA,NA,720575941565368366,76286110808791763,"123296, 191866, 4862"
NA,NA,SNpp23,NA,NA,NA,NA,NA,720575941563301686,75862730112016626,"112103, 155809, 4659"
NA,NA,IN19A117,NA,NA,NA,NA,NA,720575941592555045,77269829916735099,"151881, 149237, 4036"
NA,NA,IN18B051,NA,NA,NA,NA,NA,720575941413896476,76286248314299450,"124722, 194718, 4922"
NA,NA,IN17A100,NA,NA,NA,NA,NA,720575941504424517,77059411214519482,"147242, 168348, 5307"
NA,NA,IN17A052,NA,NA,NA,NA,NA,720575941407794862,77060029488554642,"146444, 187056, 4558"
NA,NA,IN12B079,NA,NA,NA,NA,NA,720575941580883065,76286866722479368,"124595,214743,4674"
NA,NA,IN23B018,NA,NA,NA,NA,NA,720575941505230501,76355448089495190,"126889, 161082, 2234"
NA,NA,IN09B043,NA,NA,NA,NA,NA,720575941408445358,76146197886683811,"120162, 215449, 4471"
NA,NA,IN19A004,NA,NA,NA,NA,NA,720575941431091887,75863623398098480,"111597,183635,4385"
NA,NA,IN01A038,NA,NA,NA,NA,NA,720575941627995705,76004017088182297,"115769, 172714, 3795"
NA,NA,SNpp43,NA,NA,NA,NA,NA,720575941406216622,75443403797770823,"99511, 241673, 4373"
NA,NA,IN20A.22A007,NA,NA,NA,NA,NA,720575941481972931,75302254060249581,"95273, 230326, 4842"
NA,NA,IN16B030,NA,NA,NA,NA,NA,720575941535254465,75722816855002057,"108433, 180471, 3215"
NA,NA,IN00A017,NA,NA,NA,NA,NA,720575941544720133,75583866676810489,"104289, 234672, 5439"
NA,NA,IN20A.22A041,NA,NA,NA,NA,NA,720575941631437036,75793322971201775,"109247, 186193, 3028"
NA,NA,IN18B045,NA,NA,NA,NA,NA,720575941594344231,75722473459085598,"107190,170529,4052"
NA,NA,IN19B075,NA,NA,NA,NA,NA,720575941551937598,76285767277850083,"124726, 180318, 4889"
NA,NA,IN01A069,NA,NA,NA,NA,NA,720575941477293108,76495842114743616,"129397,149914,2767"
NA,NA,IN11B009,NA,NA,NA,NA,NA,720575941513152209,76918398848088612,"142197, 161446, 5243"
NA,NA,IN20A.22A001,NA,NA,NA,NA,NA,720575941548936253,76848992176326549,"139764, 188738, 5160"
NA,NA,IN04B005,NA,NA,NA,NA,NA,720575941552596030,76146472697676638,"120302, 223638, 4300"
NA,NA,IN04B081,NA,NA,NA,NA,NA,720575941625957019,77199667331312344,"151294, 155476, 4094"
NA,NA,IN03A023,NA,NA,NA,NA,NA,720575941573590267,77129229933934434,"148945, 152514, 4102"
NA,NA,IN16B066,NA,NA,NA,NA,NA,720575941643465080,76427054723602788,"128727, 198385, 5751"
NA,NA,IN01A042,NA,NA,NA,NA,NA,720575941564553479,76427398253633439,"127687, 208210, 5412"
NA,NA,MNml79,NA,NA,NA,NA,NA,720575941631437548,77059616969864702,"145730,174553,3815"
NA,NA,IN13A061,NA,NA,NA,NA,NA,720575941457292016,75932685801522247,"113946, 144674, 1997"
NA,NA,IN18B038,NA,NA,NA,NA,NA,720575941557885455,76215810783572787,"122083, 194118, 4691"
NA,NA,IN03A059,NA,NA,NA,NA,NA,720575941669866929,76005666959327654,"116115, 221795, 5997"
NA,NA,IN03A016,NA,NA,NA,NA,NA,720575941612054374,76708460578282722,"137116, 195848, 4247"
NA,NA,IN10B052,NA,NA,NA,NA,NA,720575941426231380,76356823082735852,"126823, 201026, 4431"
NA,NA,IN04B046,NA,NA,NA,NA,NA,720575941548844605,76215673075952411,"121436,190055,3589"
NA,NA,IN01A038,NA,NA,NA,NA,NA,720575941688488972,75934610617675147,"113212, 201221, 4435"
NA,NA,IN10B042,NA,NA,NA,NA,NA,720575941625321866,76286523058018305,"123747, 204627, 4420"
NA,NA,IN04B031,NA,NA,NA,NA,NA,720575941459313478,75862454563023731,"112569, 148831, 2097"
NA,NA,IN17A020,NA,NA,NA,NA,NA,720575941486560774,75863279599688589,"112620, 173177, 3730"
NA,NA,IN06B078,NA,NA,NA,NA,NA,720575941439278421,76285217119191790,"123954, 164786, 3332"
NA,NA,Tr flexor MN,NA,NA,NA,NA,NA,720575941631437292,75582354311914259,"102444, 189994, 3568"
NA,NA,IN03A038,NA,NA,NA,NA,NA,720575941471803712,75863829355315765,"111226, 190173, 3672"
NA,NA,IN10B042,NA,NA,NA,NA,NA,720575941472646496,76777592036307331,"138126, 159536, 2964"
NA,NA,IN02A057,NA,NA,NA,NA,NA,720575941533960938,76566142608628098,"132665, 149417, 4372"
NA,NA,IN23B045,NA,NA,NA,NA,NA,720575941690290072,76146197954014408,"118832, 215547, 4819"
NA,NA,IN07B029,NA,NA,NA,NA,NA,720575941496702336,76847754756274199,"140216, 152498, 3478"
NA,NA,IN04B066,NA,NA,NA,NA,NA,720575941534424298,76988698201603493,"144786, 159308, 2654"
NA,NA,IN04B054,NA,NA,NA,NA,NA,720575941404911472,75935435453135750,"113963, 226112, 5350"
NA,NA,IN04B049,NA,NA,NA,NA,NA,720575941495281024,76285972966705018,"124728, 187614, 3167"
NA,NA,Fe reductor MN,NA,NA,NA,NA,NA,720575941507883649,75441479518402747,"98883, 185272, 3934"
NA,NA,IN04B111,NA,NA,NA,NA,NA,720575941504759612,77340542057061198,"154330, 159517, 3301"
NA,NA,IN08B008,NA,NA,NA,NA,NA,720575941547505288,76075004576110118,"117915, 191442, 4821"
NA,NA,IN08B036,NA,NA,NA,NA,NA,720575941459313990,76075004575976967,"116923, 190486, 4777"
NA,NA,IN04B068,NA,NA,NA,NA,NA,720575941438137567,76005735276367555,"116456, 224421, 4540"
NA,NA,IN17A017,NA,NA,NA,NA,NA,720575941603753401,75513153999672751,"101837, 223311, 4147"
NA,NA,SNppxx,NA,NA,NA,NA,NA,720575941528411064,76286591844818701,"123739,206111,4766"
NA,NA,SNpp60,NA,NA,NA,NA,NA,720575941457013919,76005391611871086,"114907, 213261, 4278"
NA,NA,IN04B106,NA,NA,NA,NA,NA,720575941536797466,76567654437495661,"132406, 194298, 4486"
NA,NA,IN06B047,NA,NA,NA,NA,NA,720575941631436780,76496873712263580,"129824, 180995, 5859"
NA,NA,IN20A.22A007,NA,NA,NA,NA,NA,720575941535331850,76076241862028304,"117437, 227702, 6028"
NA,NA,IN06B033,NA,NA,NA,NA,NA,720575941482680061,76707154841341985,"135499,157169,4069"
NA,NA,SNpp23,NA,NA,NA,NA,NA,720575941518553267,76145510893183747,"120164, 195359, 5238"
NA,NA,IN17A001,NA,NA,NA,NA,NA,720575941669833905,76427879558440474,"127267,222180,6443"
NA,NA,IN04B109,NA,NA,NA,NA,NA,720575941606676589,76637885742474918,"134435, 190108, 4385"
NA,NA,IN03A019,NA,NA,NA,NA,NA,720575941498378825,77199736117630345,"150270, 156241, 4310"
NA,NA,IN09A010,NA,NA,NA,NA,NA,720575941561343277,76989523238218764,"145269, 184156, 4275"
NA,NA,IN05B011,NA,NA,NA,NA,NA,720575941589981495,76707566956740294,"136647, 169953, 3262"
NA,NA,IN13B018,NA,NA,NA,NA,NA,720575941515341402,77129229531680184,"149254, 153139, 2694"
NA,NA,IN08A031,NA,NA,NA,NA,NA,720575941535330570,75441273427485498,"98804, 179931, 4337"
NA,NA,IN12A062,NA,NA,NA,NA,NA,720575941610354153,76355379839933747,"125378, 158202, 4080"
NA,NA,SNppxx,NA,NA,NA,NA,NA,720575941534979521,74951716076185193,"84760, 268305, 5002"
NA,NA,SNpp47,NA,NA,NA,NA,NA,720575941479883599,76146541551377115,"120363, 226536, 4810"
NA,NA,SNppxx,NA,NA,NA,NA,NA,720575941470129527,75936122580697261,"114008, 246687, 5082"
NA,NA,SNppxx,NA,NA,NA,NA,NA,720575941554720228,75865753903728381,"112502, 247510, 5360"
NA,NA,SNpp41,NA,NA,NA,NA,NA,720575941448973134,75936053861315740,"114552, 245194, 5099"
NA,NA,SNpp47,NA,NA,NA,NA,NA,720575941392197270,76006353952560647,"115670, 242389, 5151"
NA,NA,SNpp41,NA,NA,NA,NA,NA,720575941472970592,75795385159405916,"110376, 246641, 5312"
NA,NA,SNpp41,NA,NA,NA,NA,NA,720575941652224785,75865822689782286,"112583, 247951, 5430"
NA,NA,SNppxx,NA,NA,NA,NA,NA,720575941562546834,75795385225859902,"109452,246037,5376"
NA,NA,SNppxx,NA,NA,NA,NA,NA,720575941593467350,76076104154599242,"118414, 224113, 4985"
NA,NA,SNpp50,NA,NA,NA,NA,NA,720575941460857232,75936122714863713,"112773, 246335, 5566"
NA,NA,SNppxx,NA,NA,NA,NA,NA,720575941537629667,75865685251485545,"111602,244831,5625"
NA,NA,SNpp47,NA,NA,NA,NA,NA,720575941455434477,75936053861254027,"114332, 245198, 5069"
NA,NA,IN18B006,NA,NA,NA,NA,NA,720575941515624291,75442441725476624,"99283, 214067, 4527"
NA,NA,SNppxx,NA,NA,NA,NA,NA,720575941508778256,75936053994941242,"113739, 245320, 5392"
NA,NA,IN04B095,NA,NA,NA,NA,NA,720575941462489488,76076104288682888,"117813, 223894, 5447"
NA,NA,IN12B030,NA,NA,NA,NA,NA,720575941584765918,75653685463772369,"105042, 218457, 4627"
NA,NA,IN06A094,NA,NA,NA,NA,NA,720575941584808158,75934473313342258,"113377, 196830, 5085"
NA,NA,IN10B033,NA,NA,NA,NA,NA,720575941558876019,76356960588487554,"125105, 206376, 4608"
NA,NA,Ti flexor MN,NA,NA,NA,NA,NA,720575941515898873,76357579399430136,"125575,223406,5893"
NA,NA,IN02A011,NA,NA,NA,NA,NA,720575941593877543,76356617260140335,"125517, 196119, 5826"
NA,NA,MNhm43,NA,NA,NA,NA,NA,720575941498915401,76356685979520612,"126287, 197127, 5768"
NA,NA,IN13A047,NA,NA,NA,NA,NA,720575941533610072,77269554703321758,"151825, 140253, 2781"
NA,NA,IN07B006,NA,NA,NA,NA,NA,720575941574224379,76848441884096544,"140032, 173424, 3272"
NA,NA,IN11A008,NA,NA,NA,NA,NA,720575941595902577,76707292146092701,"136174, 161085, 3564"
NA,NA,IN23B067,NA,NA,NA,NA,NA,720575941732536619,77129436361427181,"148320, 159568, 5367"
NA,NA,IN23B071,NA,NA,NA,NA,NA,720575941497397115,76777798261934004,"138978, 163873, 3260"
NA,NA,IN23B056,NA,NA,NA,NA,NA,720575941466543894,76918466896761606,"143122, 161825, 2793"
NA,NA,IN23B013,NA,NA,NA,NA,NA,720575941507344478,76707429651763489,"136606, 163869, 3681"
NA,NA,IN01A038,NA,NA,NA,NA,NA,720575941504528946,76848510938995536,"140151, 174942, 4488"
NA,NA,IN11A014,NA,NA,NA,NA,NA,720575941563146408,76707360999332754,"136882,162435,3913"
NA,NA,IN23B005,NA,NA,NA,NA,NA,720575941668891057,76777798262072071,"139210, 165880, 3307"
NA,NA,IN23B050,NA,NA,NA,NA,NA,720575941574001417,77199942745326978,"150160, 162256, 5924"
NA,NA,IN04B098,NA,NA,NA,NA,NA,720575941553996627,77270104794253790,"151948,157634,3892"
