species,region,cell_type,hemilineage,neurotransmitter_verified,neurotransmitter_verified_source,neurotransmitter_verified_evidence,neurotransmitter_verified_confidence
larval_drosophila_melanogaster,cns,Griddle-2 t3r,unpublished,gaba,"Jovanic, Schneider-Mizell et al. 2016",NA,4
larval_drosophila_melanogaster,cns,Handle-A a1,unpublished,gaba,"Valdes-Aleman et al. 2021, Ohyama, Schneider-Mizell et al. 2015, Jovanic, Schneider-Mizell et al. 2016, Burgos et al 2018",NA,4
larval_drosophila_melanogaster,cns,Handle-B a1,unpublished,gaba,"Ohyama, Schneider-Mizell et al. 2015, Jovanic, Schneider-Mizell et al. 2016",NA,4
larval_drosophila_melanogaster,cns,Headphone_left,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020, Winding, Pedigo et al. 2023",NA,4
larval_drosophila_melanogaster,cns,Headphone_right,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020, Winding, Pedigo et al. 2023",NA,4
larval_drosophila_melanogaster,cns,KC #0,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC no claws,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC no pair,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC very young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC very young - DPLc s Left,unpublished,acetylcholine,"Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC young no claw,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC young no claws,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC1,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC10,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC100,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC101 very young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC103 very young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC104 very young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC11,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC12,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC13,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC14,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC15,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC16,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC17,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC18 young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC19,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC2,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC2/24,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC20,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC21,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC22,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC23,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC24,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC25,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC26,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC27,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC28,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC29,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC3,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC30,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC31,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC32,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC33,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC34,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC35,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC36,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC37,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC38,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC39,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC4,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC40,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC41 young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC42,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC43 very young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC44 young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC45 very young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC46 young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC47 very young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC48,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC49,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC49?,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC5,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC50,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC51,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC52,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC53,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC54,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC55 young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC56 young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC57 very young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC58 very young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC59 young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC6 young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC60 very young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC61 very young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC62 young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC63 young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC64,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC65;_42a left,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC65;_42a right,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC66,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC67,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC68 young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC69 young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC7,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC70,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC71 young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC72,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC73,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC74 young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC75 young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC76,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC77,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC78,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC78?,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC79 young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC8 young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC80 young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC81 very young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC82,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC83,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC84,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC85 young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC86,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC87 very young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC88 very young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC89 young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC9 young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC90,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC91,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC92,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC93,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC94,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC95,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC96,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC97,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC98 young,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC99,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,LH bilateral axon 4_left; BLVa12 b 4,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023",NA,4
larval_drosophila_melanogaster,cns,LH bilateral axon 4_right; BLVa12 b 4,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023",NA,4
larval_drosophila_melanogaster,cns,LON KC left,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,LON KC right,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,LP: BAmas d 3_left,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020, Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023",NA,4
larval_drosophila_melanogaster,cns,LP: BAmas d 3_right,unpublished,acetylcholine,"Eschbach, Fushiki et al. 2020, Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023",NA,4
larval_drosophila_melanogaster,cns,Ladder (olfactory) ant.,unpublished,octopamine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Berck, Khandelwal et al. 2016, Eichler, Li, Litwin-Kumar et al. 2017",NA,4
larval_drosophila_melanogaster,cns,Ladder (olfactory) post.,unpublished,octopamine,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Berck, Khandelwal et al. 2016, Eichler, Li, Litwin-Kumar et al. 2017",NA,4
larval_drosophila_melanogaster,cns,Ladder-a_a1,unpublished,gaba,"Barnes et al. 2022, Valdes-Aleman et al. 2021, Jovanic, Schneider-Mizell et al. 2016",NA,2
larval_drosophila_melanogaster,cns,Ladder-a_t3l,unpublished,gaba,"Jovanic, Schneider-Mizell et al. 2016",NA,2
larval_drosophila_melanogaster,cns,Ladder-b a1,unpublished,gaba,"Barnes et al. 2022, Valdes-Aleman et al. 2021, Jovanic, Schneider-Mizell et al. 2016",NA,2
larval_drosophila_melanogaster,cns,Ladder-c a1,unpublished,gaba,"Barnes et al. 2022, Valdes-Aleman et al. 2021, Jovanic, Schneider-Mizell et al. 2016",NA,2
larval_drosophila_melanogaster,cns,Ladder-d_a1,unpublished,gaba,"Barnes et al. 2022, Valdes-Aleman et al. 2021, Jovanic, Schneider-Mizell et al. 2016",NA,4
larval_drosophila_melanogaster,cns,Ladder-e a1,unpublished,gaba,"Barnes et al. 2022, Valdes-Aleman et al. 2021, Jovanic, Schneider-Mizell et al. 2016",NA,2
larval_drosophila_melanogaster,cns,Ladder-f a1,unpublished,gaba,"Barnes et al. 2022, Valdes-Aleman et al. 2021, Jovanic, Schneider-Mizell et al. 2016",NA,2
larval_drosophila_melanogaster,cns,Ladder-f a2,unpublished,gaba,"Barnes et al. 2022, Jovanic, Schneider-Mizell et al. 2016",NA,2
larval_drosophila_melanogaster,cns,MBE11a left,unpublished,gaba,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Eichler, Li, Litwin-Kumar et al. 2017",NA,4
larval_drosophila_melanogaster,cns,MBE11a right,unpublished,gaba,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Eichler, Li, Litwin-Kumar et al. 2017",NA,4
larval_drosophila_melanogaster,cns,MBE11b left,unpublished,gaba,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,4
larval_drosophila_melanogaster,cns,MBE11b right,unpublished,gaba,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,4
larval_drosophila_melanogaster,cns,MBE12 left,unpublished,gaba,"Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,4
larval_drosophila_melanogaster,cns,MBE12 right,unpublished,gaba,"Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,4
