bodyid,pre,type,species,region,hemilineage,neurotransmitter_verified,neurotransmitter_verified_source,neurotransmitter_verified_evidence,neurotransmitter_verified_confidence
2226903464,20,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2227244612,31,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2227244612,31,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2227581344,37,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2227581344,37,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2227585673,13,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2227585673,13,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2227585815,26,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2227585815,26,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228263505,21,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228263505,21,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228263741,14,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228263741,14,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228268269,63,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228268269,63,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228268375,54,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228268375,54,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228609139,32,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228609139,32,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2258279495,11,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2258279495,11,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2258611672,43,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2258611672,43,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2258612054,24,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2258612054,24,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2258961231,24,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2258961231,24,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2259293756,21,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2259293756,21,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2259298398,29,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2259298398,29,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2259298572,16,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2259298572,16,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2259298672,61,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2259298672,61,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2259306458,27,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2259306458,27,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2289314276,24,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2289314276,24,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2289646946,26,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2289646946,26,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2289983912,24,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2289983912,24,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2289992002,15,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2289992002,15,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2290328902,32,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2290328902,32,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5813004154,6,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5813004154,6,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5813005064,34,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5813005064,34,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5813005517,53,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5813005517,53,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5813034749,33,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5813034749,33,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5813042599,39,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5813042599,39,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5813042602,20,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5813042602,20,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5813042603,71,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5813042603,71,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5813042606,67,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5813042606,67,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5813042607,67,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5813042607,67,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5813050739,22,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5813050739,22,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5813061474,36,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5813061474,36,ORN_VM1,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2074116622,19,ORN_VM2,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2074116622,19,ORN_VM2,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2104128574,29,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2104128574,29,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2135163363,36,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2135163363,36,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2135499925,26,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2135499925,26,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2136186428,19,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2136186428,19,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2136526850,40,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2136526850,40,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2166197557,16,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2166197557,16,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2166197621,6,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2166197621,6,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2166871719,9,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2166871719,9,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2167561757,16,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2167561757,16,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2167903289,7,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2167903289,7,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2198247044,10,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2198247044,10,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2198247262,14,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2198247262,14,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2229282379,7,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2229282379,7,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2229286758,14,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2229286758,14,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2229291065,9,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2229291065,9,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2229632158,18,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2229632158,18,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2261992114,15,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2261992114,15,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5901194801,15,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5901194801,15,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5901210546,19,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5901210546,19,ORN_VM3,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2166193954,19,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2166193954,19,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2166193959,41,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2166193959,41,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2166197821,34,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2166197821,34,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2166539331,36,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2166539331,36,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2197219986,30,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2197219986,30,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2197220063,34,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2197220063,34,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2197220186,36,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2197220186,36,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2197224079,40,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2197224079,40,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2197224127,14,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2197224127,14,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2197224226,36,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2197224226,36,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2197228908,35,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2197228908,35,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2197232766,19,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2197232766,19,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2197561253,30,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2197561253,30,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2197569253,34,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2197569253,34,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2197573388,24,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2197573388,24,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2227905434,34,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2227905434,34,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228242016,25,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228242016,25,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228246155,41,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228246155,41,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228246513,29,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228246513,29,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228246655,35,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228246655,35,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228250216,33,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228250216,33,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228250233,25,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228250233,25,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228250411,31,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228250411,31,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228250473,57,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228250473,57,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228250557,34,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228250557,34,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228254382,35,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228254382,35,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228258843,31,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228258843,31,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228595477,35,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228595477,35,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228595645,28,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228595645,28,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228600233,30,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228600233,30,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228604837,36,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228604837,36,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228609001,29,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228609001,29,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228609065,45,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228609065,45,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228609140,36,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228609140,36,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228609200,30,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228609200,30,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228936836,22,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228936836,22,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228936935,35,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228936935,35,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228937182,29,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228937182,29,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228941758,37,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228941758,37,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228950485,39,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228950485,39,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2228950512,37,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2228950512,37,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2258930998,24,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2258930998,24,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2258931499,30,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2258931499,30,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2259281302,37,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2259281302,37,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2259281518,25,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2259281518,25,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2259293804,52,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2259293804,52,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2259621572,43,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2259621572,43,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2259630860,33,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2259630860,33,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2259639403,33,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2259639403,33,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2259639442,30,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2259639442,30,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2259643501,35,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2259643501,35,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2259962903,56,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2259962903,56,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2259967555,29,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2259967555,29,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2289974519,29,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2289974519,29,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2290307156,29,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2290307156,29,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2290320612,19,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2290320612,19,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
