species,region,cell_type,hemilineage,neurotransmitter_verified,neurotransmitter_verified_source,neurotransmitter_verified_evidence,neurotransmitter_verified_confidence
adult_drosophila_melanogaster,midbrain,SMP092,SMPad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP093,SMPad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP095,SMPad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP096,SMPad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP102,SMPad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP103,SMPad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,"SMP104,SMP105,SMP107",SMPad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP106,SMPad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP106a,SMPad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP106b,SMPad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP143,putative_primary,tyramine,"Chiang et al., 2011","MCFO, unsure",1
adult_drosophila_melanogaster,midbrain,SMP153,AOTUv4_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP153a,AOTUv4_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP153b,AOTUv4_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP160,VLPa1_medial,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP161,VLPa1_medial,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP162,VLPa1_medial,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP162a,VLPa1_medial,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP162b,VLPa1_medial,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP162c,VLPa1_medial,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP170,AOTUv4_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP177,DL2_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP178,DL1_dorsal,dopamine,"Chiang et al., 2011",MCFO,3
adult_drosophila_melanogaster,midbrain,SMP179,DL2_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP180,DL2_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP181,putative_primary,dopamine,"Chiang et al., 2011",MCFO,3
adult_drosophila_melanogaster,midbrain,SMP182,DL2_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP185,DL2_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP186,DL2_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP187,DL2_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP188,DL2_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP189,DL2_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP191,DL2_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,"SMP206,SLP327",VLPd&p1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP207,SLPad1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP208,SLPad1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP210,SLPad1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,"SMP213,SMP214",SLPad1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP215,SLPpl1,gaba-negative,"Ito et al., 2013","lineage, based",2
adult_drosophila_melanogaster,midbrain,SMP215a,SLPpl1,gaba-negative,"Ito et al., 2013","lineage, based",2
adult_drosophila_melanogaster,midbrain,SMP215b,SLPpl1,gaba-negative,"Ito et al., 2013","lineage, based",2
adult_drosophila_melanogaster,midbrain,SMP215c,SLPpl1,gaba-negative,"Ito et al., 2013","lineage, based",2
adult_drosophila_melanogaster,midbrain,SMP229,SLPpl1,gaba-negative,"Ito et al., 2013","lineage, based",2
adult_drosophila_melanogaster,midbrain,SMP245,VLPd&p1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP246,VLPd&p1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP248,VLPd&p1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP248a,VLPd&p1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP248b,VLPd&p1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP248c,VLPd&p1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP283,VLPd&p1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP333,SMPpd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP334,SMPpd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP336,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP339,SMPpd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP340,SMPpd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP341,SMPpd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP341,SMPpd1,tyramine,"Chiang et al., 2011","MCFO, unsure",1
adult_drosophila_melanogaster,midbrain,SMP342,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP344,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP344a,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP344b,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP345,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP346,SMPpd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP348,SMPpd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP348,SMPpd1,tyramine,"Chiang et al., 2011","MCFO, unsure",1
adult_drosophila_melanogaster,midbrain,SMP348a,SMPpd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP348a,SMPpd1,tyramine,"Chiang et al., 2011","MCFO, unsure",1
adult_drosophila_melanogaster,midbrain,SMP348b,SMPpd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP348b,SMPpd1,tyramine,"Chiang et al., 2011","MCFO, unsure",1
adult_drosophila_melanogaster,midbrain,SMP353,SMPpd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP355,SMPpd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP357,SMPpd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP359,SMPpd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP360,SMPpd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP361,SMPpd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP361a,SMPpd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP361b,SMPpd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP362,SMPpd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP384,putative_primary,serotonin,"Chiang et al., 2011",MCFO,3
adult_drosophila_melanogaster,midbrain,SMP419,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP420,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP421,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP422,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP423,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP424,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP425,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP428,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP429,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP441,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP443,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP444,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP445,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP446,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP446a,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP446b,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP447,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP448,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP451,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP451a,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP451b,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP452,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP459,SMPpm1,acetylcholine,Bidaye et al. 2020,unknown,0
adult_drosophila_melanogaster,midbrain,SMP460,SMPpm1,acetylcholine,Bidaye et al. 2020,unknown,0
adult_drosophila_melanogaster,midbrain,SMP461,SMPpm1,acetylcholine,Bidaye et al. 2020,unknown,0
adult_drosophila_melanogaster,midbrain,SMP495,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP495,CLp1,tyramine,"Chiang et al., 2011","MCFO, unsure",1
adult_drosophila_melanogaster,midbrain,SMP495a,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP495a,CLp1,tyramine,"Chiang et al., 2011","MCFO, unsure",1
adult_drosophila_melanogaster,midbrain,SMP495b,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP495b,CLp1,tyramine,"Chiang et al., 2011","MCFO, unsure",1
adult_drosophila_melanogaster,midbrain,SMP495c,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP495c,CLp1,tyramine,"Chiang et al., 2011","MCFO, unsure",1
adult_drosophila_melanogaster,midbrain,SMP496,SMPpd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP503,putative_primary,serotonin,"Chiang et al., 2011",MCFO,3
adult_drosophila_melanogaster,midbrain,SMP504,DM4_dorsal,serotonin,"Chiang et al., 2011",MCFO,3
adult_drosophila_melanogaster,midbrain,SMP505,DM4_dorsal,serotonin,"Chiang et al., 2011",MCFO,3
adult_drosophila_melanogaster,midbrain,SMP531,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP532,SMPpd2,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP533,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP534,SMPpd2,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP535,SMPpd2,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP537,SMPpd2,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,"SMP538,SMP599",SMPpd2,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP539,SMPpd2,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP540,SMPpd2,gaba-negative,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,SMP540,SMPpd2,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP540,SMPpd2,glutamate,"Ma et al., 2021",scRNA-seq,3
adult_drosophila_melanogaster,midbrain,SMP540,SMPpd2,glutamate,"Reinhard et al., 2023",scRNA-seq,3
adult_drosophila_melanogaster,midbrain,SMP549,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP552,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP587,SMPp&v1_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP588,SMPp&v1_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP597,VLPd&p1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,"SMP602,SMP094",SMPad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMPp&v1A_H01,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMPp&v1A_P03,SMPp&v1_posterior,glutamate,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,SMPp&v1A_S02,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMPp&v1A_S03,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMPp&v1B_H01,SMPp&v1_ventral,"acetylcholine-negative, glutamate-negative, gaba-negative, serotonin-negative, dopamine-negative, tyramine-negative, octopamine-negative","Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,midbrain,SMPp&v1B_M01,SMPp&v1_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMPp&v1B_M02,SMPp&v1_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMPp&v1_posterior__0,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMPp&v1_posterior__1,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMPp&v1_ventral__0,SMPp&v1_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,vnc,SNpp23,NA,serotonin,"Luo et al.,",immuno,5
adult_drosophila_melanogaster,vnc,SNpp39,NA,acetylcholine,"Mamiya et al., 2019",transgenics,2
adult_drosophila_melanogaster,vnc,SNpp40,NA,acetylcholine,"Mamiya et al., 2019",transgenics,2
adult_drosophila_melanogaster,vnc,SNpp41,NA,acetylcholine,"Mamiya et al., 2019",transgenics,2
adult_drosophila_melanogaster,vnc,SNpp43,NA,acetylcholine,"Mamiya et al., 2019",transgenics,2
adult_drosophila_melanogaster,vnc,SNpp47,NA,acetylcholine,"Mamiya et al., 2019",transgenics,2
adult_drosophila_melanogaster,vnc,SNpp50,NA,acetylcholine,"Mamiya et al., 2019",transgenics,2
adult_drosophila_melanogaster,vnc,SNpp51,NA,acetylcholine,"Mamiya et al., 2019",transgenics,2
adult_drosophila_melanogaster,vnc,SNpp56,NA,acetylcholine,"Mamiya et al., 2019",transgenics,2
adult_drosophila_melanogaster,vnc,SNpp57,NA,acetylcholine,"Mamiya et al., 2019",transgenics,2
adult_drosophila_melanogaster,vnc,SNpp58,NA,acetylcholine,"Mamiya et al., 2019",transgenics,2
adult_drosophila_melanogaster,vnc,SNpp59,NA,acetylcholine,"Mamiya et al., 2019",transgenics,2
adult_drosophila_melanogaster,vnc,SNpp60,NA,acetylcholine,"Mamiya et al., 2019",transgenics,2
adult_drosophila_melanogaster,vnc,SNppxx,NA,acetylcholine,"Mamiya et al., 2019",transgenics,2
adult_drosophila_melanogaster,vnc,SNxx31,NA,serotonin,"Luo et al.,",immuno,5
adult_drosophila_melanogaster,optic_lobes,Sm01,NA,"acetylcholine, nitric oxide, dopamine","Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Sm01,NA,glutamate,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Sm02,NA,"acetylcholine, nitric oxide, dopamine","Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Sm02,NA,glutamate,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Sm03,NA,"acetylcholine, nitric oxide, dopamine","Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Sm07,NA,"acetylcholine, nitric oxide, dopamine","Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Sm18,NA,"gaba, nitric oxide","Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Sm24,NA,"gaba, nitric oxide","Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Sm24,NA,"glutamate, gaba","Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Sm30,NA,gaba,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,Sm32,NA,gaba,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,Sm36,NA,gaba,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,T1,NA,"acetylcholine-negative, glutamate-negative, gaba-negative, dopamine-negative, serotonin-negative, octopamine-negative","Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,T2,NA,acetylcholine,"Konstantinides et  al., 2018 )",FACS RNA-seq,1
adult_drosophila_melanogaster,optic_lobes,T3,NA,acetylcholine,"Konstantinides et  al., 2018 )",FACS RNA-seq,1
adult_drosophila_melanogaster,optic_lobes,T3,NA,gaba,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,T3,NA,glutamate,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,T4a,NA,acetylcholine,Takemura et al. 2011,RT-PCR,3
adult_drosophila_melanogaster,optic_lobes,T4a,NA,gaba,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,T4b,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,T4b,NA,acetylcholine,Takemura et al. 2011,RT-PCR,3
adult_drosophila_melanogaster,optic_lobes,T4c,NA,acetylcholine,Mauss et al. 2014,immuno,5
adult_drosophila_melanogaster,optic_lobes,T4c,NA,acetylcholine,Shinomiya et al. 2014,RT-PCR,3
adult_drosophila_melanogaster,optic_lobes,T4c,NA,acetylcholine,Takemura et al. 2011,RT-PCR,3
adult_drosophila_melanogaster,optic_lobes,T4d,NA,acetylcholine,Takemura et al. 2011,RT-PCR,3
adult_drosophila_melanogaster,optic_lobes,T5a,NA,acetylcholine,Mauss et al. 2014,immuno,5
adult_drosophila_melanogaster,optic_lobes,T5a,NA,acetylcholine,Shinomiya et al. 2014,RT-PCR,3
adult_drosophila_melanogaster,optic_lobes,T5b,NA,acetylcholine,Mauss et al. 2014,immuno,5
adult_drosophila_melanogaster,optic_lobes,T5b,NA,acetylcholine,Shinomiya et al. 2014,RT-PCR,3
adult_drosophila_melanogaster,optic_lobes,T5c,NA,acetylcholine,Mauss et al. 2014,immuno,5
adult_drosophila_melanogaster,optic_lobes,T5c,NA,acetylcholine,Shinomiya et al. 2014,RT-PCR,3
adult_drosophila_melanogaster,optic_lobes,T5d,NA,acetylcholine,Mauss et al. 2014,immuno,5
adult_drosophila_melanogaster,optic_lobes,T5d,NA,acetylcholine,Shinomiya et al. 2014,RT-PCR,3
adult_drosophila_melanogaster,vnc,TN1a,12A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,TN1c,12A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,TTMn,08A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,Ta depressor MN,15B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,Ta levator MN,15B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,Tergopleural/Pleural promotor MN,08A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,Ti flexor MN,15B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,optic_lobes,Tlp14,NA,glutamate,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,Tlp4,NA,glutamate,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,Tm1,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm1,NA,gaba,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm1,NA,glutamate,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm1,NA,glutamate,"Takemura et al., 2017",immuno,5
adult_drosophila_melanogaster,optic_lobes,Tm1,NA,"glutamate, gaba","Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm12,NA,acetylcholine,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,Tm16,NA,acetylcholine,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,Tm2,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm20,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm21,NA,gaba,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm25,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm25,NA,acetylcholine,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,Tm27,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm27,NA,acetylcholine,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,Tm27,NA,acetylcholine,Takemura et al. 2011,RT-PCR,3
adult_drosophila_melanogaster,optic_lobes,Tm27,NA,gaba,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,Tm3,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm3,NA,acetylcholine,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,Tm31,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm31,NA,gaba,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,Tm33,NA,glutamate,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,Tm36,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm36,NA,glutamate,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm37,NA,acetylcholine,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,Tm4,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm5a,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm5b,NA,glutamate,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,Tm5c,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm5d,NA,glutamate,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,Tm5e,NA,glutamate,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,Tm5f,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm7,NA,glutamate,"Nern et al., 2024",EASI-FISH,4
